home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
Sacramento Kings,Charlotte Hornets,1,2004,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,0,2019,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,1,2018,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,0,2017,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,0,2016,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,0,2015,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Sacramento Kings,Charlotte Hornets,1,2014,Golden 1 Center,"Sacramento, California",,17500.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2022,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2021,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2020,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2013,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2012,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2010,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2009,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,0,2008,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,0,2007,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2006,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2005,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2004,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2019,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2018,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2017,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2016,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2015,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,0,2015,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Clippers,Charlotte Hornets,1,2014,Staples Center,"Los Angeles, California",,19060.0,NBA
Detroit Pistons,Charlotte Hornets,0,2021,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2020,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2019,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2013,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2013,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2012,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2012,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2012,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2011,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2011,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2010,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2010,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2009,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2008,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2008,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2007,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2007,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2006,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2006,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2005,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2005,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2004,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2019,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2018,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2018,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2017,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2017,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2017,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2016,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2016,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2015,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2015,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,1,2014,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Detroit Pistons,Charlotte Hornets,0,2014,Little Caesars Arena,"Detroit, Michigan",,21000.0,NBA
Miami Heat,Charlotte Hornets,1,2022,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2022,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2021,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2021,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2021,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2020,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2019,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2013,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2013,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2013,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2013,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2013,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2012,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2012,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2011,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2011,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2010,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2010,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2010,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2009,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2009,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2008,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2008,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2007,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2007,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2006,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2006,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2005,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2005,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2005,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2004,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2004,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2019,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2018,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2018,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2017,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2017,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2017,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2016,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2016,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,0,2015,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2014,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Miami Heat,Charlotte Hornets,1,2014,AmericanAirlines Arena,"Miami, Florida",,19600.0,NBA
Phoenix Suns,Charlotte Hornets,1,2021,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2020,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2019,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2013,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2012,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2011,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2010,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2009,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2008,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2008,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2007,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2006,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2005,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2004,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2018,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2017,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2016,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,1,2015,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Phoenix Suns,Charlotte Hornets,0,2014,Talking Stick Resort Arena,"Phoenix, Arizona",,18442.0,NBA
Denver Nuggets,Charlotte Hornets,1,2022,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,0,2021,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2020,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2019,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,0,2013,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2012,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2010,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2009,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2008,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2007,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,0,2006,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2005,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2004,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2018,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2017,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,0,2016,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,1,2015,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Denver Nuggets,Charlotte Hornets,0,2014,Pepsi Center,"Denver, Colorado",,19099.0,NBA
Indiana Pacers,Charlotte Hornets,0,2021,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2021,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2020,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2020,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2019,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2019,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2013,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2012,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2012,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2011,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2011,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2010,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2010,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2009,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2009,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2008,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2008,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2007,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2007,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2006,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2006,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2005,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2005,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2004,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2004,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2018,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2018,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2017,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2017,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2016,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2016,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2015,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,0,2015,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2015,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2014,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Indiana Pacers,Charlotte Hornets,1,2014,Bankers Life Fieldhouse,"Indianapolis, Indiana",,18345.0,NBA
Toronto Raptors,Charlotte Hornets,1,2021,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2020,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2020,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2019,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2013,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2012,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2012,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2011,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2011,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2010,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2010,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2009,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2008,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2008,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2007,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2007,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2006,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2006,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2005,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2005,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2004,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2019,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2018,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2018,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2017,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2017,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2016,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2016,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2015,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2015,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,1,2014,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Toronto Raptors,Charlotte Hornets,0,2014,Scotiabank Arena,"Toronto, Ontario",,19800.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2021,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2020,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2013,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2012,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2011,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2010,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2009,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2009,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2008,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2008,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2008,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2007,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2007,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2006,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2005,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2005,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2005,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2004,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2019,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2018,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2017,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2016,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,0,2015,Staples Center,"Los Angeles, California",,19060.0,NBA
Los Angeles Lakers,Charlotte Hornets,1,2014,Staples Center,"Los Angeles, California",,19060.0,NBA
San Antonio Spurs,Charlotte Hornets,0,2022,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,0,2021,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,0,2020,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2019,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2013,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2012,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2011,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2010,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2009,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2008,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2007,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,0,2006,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2005,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2004,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,0,2018,AT&T Center,"San Antonio, Texas",,18694.0,NBA
San Antonio Spurs,Charlotte Hornets,1,2017,AT&T Center,"San Antonio, Texas",,18694.0,NBA
